gene_symbol,comparison,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
COX6B1P4,treat_vs_con,189.107511645493,0.493042892354116,0.131740086674564,3.74254264438185,0.000182167605944118,0.0011727277126924
EPHX2,treat_vs_con,273.311681762332,0.286292682416174,0.102788070008124,2.78527150469454,0.00534829197288361,0.0190907919115353
AC013643.3,treat_vs_con,118.023644997479,0.01504330158048,0.165638398973779,0.0908201339404481,0.927635511593928,0.956054221535764
MIR3622B,treat_vs_con,5153.40406408627,0.289318189889766,0.0662150738300096,4.36937049458734,1.24605208849304e-05,0.000124130598951169
AC104997.1,treat_vs_con,679.109213878771,-0.383325852018928,0.106247647998201,-3.60785259006787,0.000308741810509275,0.00180873002200783
AC069113.1,treat_vs_con,284.796240169982,0.0334991301528704,0.175665033630738,0.190698908374038,0.848761493988322,0.904505429125263
ELP3,treat_vs_con,552.810623899126,0.0584589704238956,0.129437902728317,0.451637188116357,0.651530374936973,0.766293080461313
FBXO16,treat_vs_con,494.447474573056,-0.149719752181092,0.168407414879481,-0.88903301727087,0.373985335505638,0.522117770034153
FZD3,treat_vs_con,175.207169917386,-0.201893109342849,0.180587737645407,-1.11797795340499,0.263576409430078,0.406574970164555
INTS9-AS1,treat_vs_con,352.796786124741,0.099883558142578,0.0967946381685337,1.03191209794768,0.302113298015967,0.448735229731869
RNA5SP260,treat_vs_con,764.027939948572,0.388972563274697,0.0819038519941933,4.74913638130565,2.04287147965025e-06,2.60095295400025e-05
KIF13B,treat_vs_con,894.685091435256,-0.355729297040603,0.100923382753095,-3.52474607307685,0.00042388891016116,0.00235967885017924
AC084262.2,treat_vs_con,523.879164467665,-0.855425262355911,0.0822279987776177,-10.4030898851056,2.40021368096022e-25,1.27716197623783e-22
AC084026.3,treat_vs_con,748.149804775423,-0.247081566980622,0.0847878530772682,-2.91411514754895,0.00356698311794041,0.0136040821781855
LINC02099,treat_vs_con,748.671941376277,-0.224292498194323,0.13494854231014,-1.66205943654324,0.0965008577140868,0.191155935222859
RNU6-1218P,treat_vs_con,211.388716106658,-0.346201647112789,0.154578504727895,-2.23964934660359,0.0251136964189445,0.0663629604214276
AC044849.1,treat_vs_con,413.346632782462,0.226010485011006,0.123051048442175,1.83672132722391,0.0662510451577328,0.142563084343742
RPS15AP24,treat_vs_con,857.754735765943,0.29337268612385,0.238016188140379,1.23257450854907,0.217734552381578,0.353595230246277
MBOAT4,treat_vs_con,219.180129835111,-0.0781641054073516,0.118540296652199,-0.659388474762197,0.509646341150879,0.647858364799342
DCTN6,treat_vs_con,2333.6712110231,0.181454846097335,0.076218817836098,2.3807092690356,0.0172793433064398,0.0492398534788828
AC090820.2,treat_vs_con,14.8166807037373,-0.304266912680256,0.247845443727848,-1.22764779575437,0.219579211374579,0.35594950995319
RBPMS-AS1,treat_vs_con,32.8659582844084,0.179934984826487,0.210731998318482,0.853856966489488,0.393184245982754,0.540943839136936
RBPMS,treat_vs_con,567.098584965093,0.426259439472417,0.0921593509620689,4.62524350510951,3.74158567510432e-06,4.39060141083915e-05
AC102945.1,treat_vs_con,998.057053235648,-0.121075916302855,0.0981855952263622,-1.23313319050234,0.217526076220025,0.353368236882957
UBXN8,treat_vs_con,356.59170779207,0.308709917963726,0.132574014071407,2.32858543302045,0.0198810385053277,0.0550977559582816
AC008066.1,treat_vs_con,616.227034213929,-0.41003377180871,0.111720010902143,-3.6701909398117,0.000242369355448154,0.00148177556415233
WRN,treat_vs_con,301.738468289567,-0.155163847254008,0.0997523947120014,-1.55548994790538,0.119829426761191,0.226105146044503
SUMO2P16,treat_vs_con,1505.48105991996,-0.51797840543324,0.130737777292948,-3.96196429340077,7.43356593349054e-05,0.000557915155251422
AC068672.3,treat_vs_con,18.2429869449482,-0.313951649651918,0.240974022417796,-1.30284437509863,0.192627897538911,0.323442990960058
RNA5SP261,treat_vs_con,421.925808766478,-0.0865926250506905,0.123262386346183,-0.702506479206842,0.482363362498942,0.622561813877649
NRG1,treat_vs_con,1040.9313358669,0.0990203907055067,0.15329276752336,0.645956050668972,0.518307818332704,0.655827030724136
AC068931.1,treat_vs_con,83.3726097410938,-0.357731581792689,0.157434240802017,-2.27226034165311,0.0230707906146981,0.061978650761735
AC090204.1,treat_vs_con,38540.0592503374,0.169560079876464,0.23154295239309,0.732305078275939,0.463982380435482,0.605831114613295
AC104027.1,treat_vs_con,954.992516841145,0.0354828883001057,0.10560034123622,0.336011114024085,0.736862485478715,0.82907732144236
RNU6-528P,treat_vs_con,39.3431065507493,-0.569340537046736,0.203951614764692,-2.79154709171393,0.00524567238120458,0.0188158927276541
FUT10,treat_vs_con,1532.96280939898,-0.261697828007129,0.0653615203748973,-4.00385160115763,6.23194656501196e-05,0.000483242047460802
AC091144.1,treat_vs_con,18.0944911926361,0.140036482580959,0.240730477288969,0.581714804697795,0.560758797737313,0.692688841489311
AF279873.3,treat_vs_con,73.8736019342643,-0.534084885231254,0.166461656145391,-3.2084559147049,0.00133449766501512,0.00606517744103224
AF279873.4,treat_vs_con,1709.17619329933,-0.272347491191585,0.0674227526504616,-4.03940035796982,5.35880271931089e-05,0.000426685679884862
AC090993.1,treat_vs_con,971.09532434463,0.157805153968805,0.0935126720866608,1.68752694632191,0.0915020730329325,0.183490592070944
AC087855.1,treat_vs_con,1323.65900827767,0.16415950340432,0.0865937255158646,1.89574362837922,0.0579939532295822,0.128412210114175
RPL10AP3,treat_vs_con,55.4699117838511,-0.506823284717505,0.19551281377064,-2.59227656204707,0.00953430917761695,0.0306688346332293
LINC01288,treat_vs_con,691.590694616192,-0.419678947662605,0.0847203139806817,-4.95369915364457,7.28157586319939e-07,1.04328688156945e-05
AC090740.1,treat_vs_con,269.193496818516,0.311958469450621,0.123986597949435,2.51606604754045,0.0118672941370788,0.0365254511262649
LSM12P1,treat_vs_con,566.197372603907,-0.0693497614313169,0.0958872243656232,-0.723242975173445,0.469530620348127,0.610801278991402
AC124290.3,treat_vs_con,722.596593272897,0.354782540274775,0.100915820895394,3.51562854195608,0.000438714327575801,0.00242906379218593
MTND6P19,treat_vs_con,541.28135845011,0.178605793657331,0.0844149687937764,2.11580713953304,0.0343612136458595,0.0852456411204595
RPL23P10,treat_vs_con,401.412953248426,-0.241389606524825,0.123145281139176,-1.96020183876971,0.0499722036657811,0.114528601628794
KCNU1,treat_vs_con,960.699070443675,0.0511800747404175,0.0952177359177281,0.537505688904839,0.590918356370165,0.718554858719308
AC092818.1,treat_vs_con,1858.85927288992,0.0752481107465281,0.103671021208582,0.725835531176374,0.467939602110303,0.609243592806588
SMARCE1P4,treat_vs_con,811.372513215917,-0.197532637325451,0.0998216648873079,-1.97885536720363,0.0478322926470342,0.110618233528781
AC091182.1,treat_vs_con,1741.08883875608,0.309325580617622,0.0698829387326187,4.42633904966621,9.58458361609224e-06,9.91949763782155e-05
LINC01605,treat_vs_con,41.4578962660101,-0.374235674960387,0.202561710241897,-1.84751439210046,0.0646726242108575,0.13998643066317
AC124067.1,treat_vs_con,287.789294915102,0.439818803916606,0.118270032641683,3.71876792533831,0.000200196875013664,0.00126297546129839
AC138356.3,treat_vs_con,62.9509869393226,-0.0224107776198411,0.172023562300007,-0.130277372007661,0.896346982005365,0.935384478212266
AC138356.2,treat_vs_con,24.1442314434085,-0.631486861516172,0.235636322461608,-2.67992156268294,0.00736394134009378,0.0247458577567481
RAB11FIP1,treat_vs_con,388.912799819509,-0.0134681816335001,0.0936038487264849,-0.143884913032313,0.885591349369252,0.929313846454738
AC144573.1,treat_vs_con,752.667997004791,0.105399164385042,0.109895001319967,0.959089704891718,0.337513556335127,0.486654054177476
RPL12P48,treat_vs_con,420.417067825581,0.26119761201014,0.105191337922663,2.48307148828333,0.0130254944295852,0.0393956104552978
RNU6-988P,treat_vs_con,2177.1223025024,-0.500591548359992,0.0972445256679053,-5.14776070860313,2.63614477010003e-07,4.35528372027983e-06
AC084024.1,treat_vs_con,17.9811846070245,-0.286017892052707,0.2388816061457,-1.19732070069161,0.231181578906525,0.369636612175587
LSM1,treat_vs_con,33.2020112350451,-0.104019134568863,0.212135677607038,-0.490342481482767,0.6238915708028,0.744127979352388
AC084024.2,treat_vs_con,214.459895084252,0.193109590422036,0.120593921955909,1.60132108890727,0.109305820437482,0.210601640394578
AC087362.2,treat_vs_con,492.454141707805,0.120768595119647,0.108328449666817,1.11483728873709,0.26492015405874,0.408226772246896
RPS20P22,treat_vs_con,24.9179796535982,0.186018326646243,0.231796120356094,0.802508369684851,0.422258948868333,0.568717385985157
TACC1,treat_vs_con,584.753267703222,-0.330714630371136,0.123896371212398,-2.6692842343557,0.00760130940687282,0.0254107030887033
AC016813.1,treat_vs_con,647.900758610446,-0.0315960457771936,0.0933053203419043,-0.338630698243298,0.734887953677982,0.827801738317027
SNORD38D,treat_vs_con,242.488444477965,-0.285906803161098,0.159450441571993,-1.79307627086131,0.0729607293076481,0.15357482116305
RPL3P10,treat_vs_con,488.027561978401,0.274717306035085,0.13831781618866,1.98613102494606,0.0470187771522891,0.109022802439816
ADAM2,treat_vs_con,190.435030497443,0.147217865187604,0.135289443519484,1.08816964101417,0.276520224385269,0.420688334493685
AP005902.2,treat_vs_con,236.941473133889,-0.610122604155452,0.118630749233012,-5.14303928871816,2.70329060971547e-07,4.42359251309856e-06
AC007991.1,treat_vs_con,518.968169442218,-0.133389431067458,0.155380716587727,-0.858468373661711,0.390633886798446,0.538587518512046
LINC02866,treat_vs_con,51.9476395578147,-0.334228749626685,0.180231181123321,-1.85444465016291,0.0636755718982715,0.138391232389046
TCIM,treat_vs_con,572.461456019727,-0.305313428979001,0.0856905335380713,-3.56297733685313,0.000366672345947053,0.00208709737008815
SIRLNT,treat_vs_con,894.373387667522,0.128191260770259,0.144778157845743,0.885432324030831,0.375923505100822,0.524065011040815
AC010857.1,treat_vs_con,2153.16557292297,-0.19720227007427,0.0704760779950683,-2.79814478450503,0.00513970679511945,0.0184959924336493
SFRP1,treat_vs_con,120.294512530844,0.0712912355255279,0.137336447604835,0.51909916681883,0.60369158932666,0.728917442480414
RPS29P2,treat_vs_con,362.866546690105,-0.213721056628461,0.12900368006557,-1.65670511507757,0.0975791083634985,0.192698134266335
RNU6-895P,treat_vs_con,718.24746418523,-0.1660000538044,0.0921135557692924,-1.8021240458914,0.071525891282915,0.151261411874253
AC027702.1,treat_vs_con,156.342372244485,0.0583458186739549,0.177401400651156,0.328891533323836,0.742237674073157,0.832696207406968
AC103724.3,treat_vs_con,360.963287506358,-0.140803283254382,0.117970992368461,-1.19354156837648,0.232657342492124,0.371182440408071
CHRNA6,treat_vs_con,378.474540769107,-0.47066403413419,0.145746126626776,-3.22934163004866,0.00124075580270456,0.00569824487843276
AC087533.1,treat_vs_con,45.2031415156798,-0.183865144256735,0.242583382150335,-0.757946165260358,0.448483211712374,0.593324199926569
MIR4469,treat_vs_con,2362.04187492299,-0.263537959160659,0.101028393335372,-2.60855340226804,0.0090925823096199,0.0294516451762688
HOOK3,treat_vs_con,1400.72631771426,0.247651510803683,0.126946386966453,1.95083544102068,0.0510766243965914,0.116334079861816
AC022616.2,treat_vs_con,857.97696018414,0.0171288412652032,0.111416933283283,0.153736427313542,0.877817561360557,0.924281492102662
AC022616.5,treat_vs_con,13.7516454093959,-0.316177711609821,0.247566685927886,-1.27714159287943,0.201552262927572,0.33446364836179
AC022616.7,treat_vs_con,705.873094953143,-0.0451522478410769,0.122123275871911,-0.369726798750754,0.711586062017665,0.811026259176792
AC134698.1,treat_vs_con,933.121301508862,-0.10197296725597,0.13327894641791,-0.765109343948616,0.444206436279701,0.589233174437553
AC134698.4,treat_vs_con,169.000801386101,-0.365309843417631,0.152189360656005,-2.40036387460319,0.016378781362171,0.0472678090891455
AC134698.3,treat_vs_con,108.753879722025,-0.268970841447484,0.184777196389516,-1.45564954281742,0.145489524919287,0.262057763397866
CYP4F44P,treat_vs_con,324.6456241609,-0.609435239376754,0.117149648144341,-5.20219436447531,1.96949087812936e-07,3.35074021393761e-06
AC139365.1,treat_vs_con,754.278894312994,-0.532196293945521,0.0981691974483551,-5.42121467607494,5.9195420317927e-08,1.18783424047585e-06
AC118650.1,treat_vs_con,30.8828745749395,-0.626580038126461,0.215604850058037,-2.90615001451868,0.00365905977835307,0.0138950574606425
AC021451.1,treat_vs_con,3761.63058641774,0.278834435355614,0.0839401483859246,3.32182442749137,0.000894309480575305,0.00434922458076191
LINC00293,treat_vs_con,232.488198930908,0.0689709871465465,0.128539786817239,0.536573063129561,0.591562554927835,0.719061581369264
MTND2P38,treat_vs_con,14.482802455162,-0.893036380615603,0.245481095852979,-3.63790285973977,0.000274867049800082,0.0016503787725545
MTND1P7,treat_vs_con,910.305553687992,-0.0560949457341637,0.124567211822834,-0.450318706771286,0.652480652289682,0.766826271552329
MTND6P20,treat_vs_con,1338.56703064322,-0.365582582824306,0.183337194324905,-1.99404482091305,0.0461471565479434,0.107572613572693
AC091163.2,treat_vs_con,162.227729455289,-0.101432299902721,0.12528045196446,-0.809641873989211,0.418146034148686,0.564729183307242
RNU6-819P,treat_vs_con,92.1963450629454,-0.00860689622786858,0.149595942635893,-0.05753428920741,0.954119592498162,0.972779612278767
AC120036.3,treat_vs_con,33.8246861453566,0.820816100572098,0.21100148010657,3.89009641144475,0.000100204402708023,0.000709290889076838
AC120036.2,treat_vs_con,47.7928506746624,0.0700079042793958,0.19115226187664,0.366241568852454,0.714184826258343,0.813267364326801
AC024451.2,treat_vs_con,21.9532361763583,-0.182556251000923,0.223012365521737,-0.81859250528029,0.413018944452091,0.55989592654311
RNU6-665P,treat_vs_con,441.519222139848,0.388156281201856,0.114217985957692,3.39838141906681,0.000677858418457886,0.00346129492231093
AC021236.1,treat_vs_con,50.649825608125,-0.283118148876655,0.2158239932903,-1.3118010864336,0.189587258275055,0.319453266179122
AC026904.2,treat_vs_con,385.127565981191,0.350505267583675,0.0963002103576211,3.63971445422639,0.000272940542318718,0.00163944939996892
EFCAB1,treat_vs_con,291.501841478207,0.0695764891464663,0.126168428550603,0.551457206416427,0.58132029437458,0.710421853495219
AC100805.1,treat_vs_con,1252.95607986475,0.151753160815131,0.132943004673627,1.1414903791868,0.253665913344567,0.395106360030284
AC013701.1,treat_vs_con,2493.17024501296,0.229207040615468,0.0723949722728872,3.16606296569173,0.00154517342374237,0.0068358862103694
AC044893.2,treat_vs_con,427.772578508692,0.415748856237385,0.131891632414729,3.15220039835487,0.00162045019069128,0.00710172305951636
RFPL4AP7,treat_vs_con,50.0053332641291,-0.169232012422451,0.185724356665725,-0.911199884929697,0.362190064664404,0.510640008025255
AC090155.2,treat_vs_con,187.049588138451,-0.628169861864293,0.148307558112879,-4.23558900070478,2.27953391167139e-05,0.000205704606964919
PSAT1P1,treat_vs_con,198.218074462306,0.423379393832155,0.178879850986362,2.36683668673469,0.0179408475583859,0.0507972878299914
AC090539.1,treat_vs_con,388.547729776523,0.905017839222313,0.103103387206826,8.77777019494848,1.66747548265231e-18,3.47713705037943e-16
AC090539.2,treat_vs_con,265.696445430232,0.038090826449897,0.176261521797195,0.216104037123451,0.828906652897837,0.8926789872087
CYCSP22,treat_vs_con,959.060450239843,0.19664105037486,0.0741437197926178,2.65216057307175,0.00799784965826851,0.026527024007608
AC087272.1,treat_vs_con,893.535133824544,0.159380745255281,0.099504758430219,1.60173993454848,0.109213130388275,0.21052007427812
PXDNL,treat_vs_con,978.844385036892,-0.0153161584329221,0.0933428830853481,-0.164084908529317,0.869664302037618,0.91903779240806
BTF3P1,treat_vs_con,803.43312669453,-0.146844471385204,0.122735865588493,-1.19642673868079,0.231530072062715,0.370040449715149
AC064807.2,treat_vs_con,542.443818057745,0.256267218706233,0.0920987118864405,2.78252771897847,0.00539372576438231,0.0192041029695855
AC113139.1,treat_vs_con,144.967265189558,-0.218290430916531,0.164101165504966,-1.33021865045758,0.183446240946746,0.311894991631693
AC009800.1,treat_vs_con,38.3461571207052,0.199411377990739,0.196068676149581,1.01704862758704,0.30913029710001,0.456433797201249
AC131902.1,treat_vs_con,178.097560012827,0.122422244377115,0.135711056940766,0.902080104132923,0.36701431696417,0.515463541009749
AC022034.3,treat_vs_con,26.5260381061905,-0.340821490255991,0.218562577392426,-1.55937715560542,0.118907139927333,0.224667084145791
AC022034.1,treat_vs_con,2983.8215144951,0.230340416248427,0.0630140458634046,3.65538211508804,0.000256799192346073,0.00155592473539347
ATP6V1H,treat_vs_con,908.044550288508,-0.0986743608948773,0.0904398277682279,-1.09104985413896,0.275250946297348,0.419330373414392
TCEA1,treat_vs_con,1034.89190139659,-0.0306884534890669,0.0752971431117269,-0.407564646158367,0.683593324234505,0.790744271833782
AC100821.1,treat_vs_con,504.972518653374,0.105915605977448,0.117491809315911,0.901472252356444,0.367337280547002,0.515729376409861
AC100821.2,treat_vs_con,153.754515610756,0.193967146795628,0.122447024700956,1.58409032207472,0.113173166424562,0.216430181075402
LYPLA1,treat_vs_con,5217.16332782238,-0.19689264041683,0.07170919765722,-2.74570971157709,0.00603801635473506,0.0210416961088339
RNU6ATAC32P,treat_vs_con,23.1201283087174,-0.125631686574575,0.224095881112093,-0.560615777278536,0.575059493639362,0.705609338927241
AC027250.2,treat_vs_con,904.478558579198,0.47124258941896,0.081616570670406,5.77385922427431,7.74761738473049e-09,1.989242659963e-07
RN7SL250P,treat_vs_con,18.0172470219449,0.546651842609564,0.242117570755066,2.25779500804002,0.0239584425968294,0.0638960815263868
RP1,treat_vs_con,18.2603611199023,-0.198321146578133,0.241763946228615,-0.820309023209767,0.412039963791852,0.559207447781185
AC090151.1,treat_vs_con,53.5893601710767,-0.642782148854306,0.207986966236479,-3.09049245000993,0.00199824884849494,0.00844331270019863
XKR4,treat_vs_con,343.713615672083,0.56659120022747,0.109428882711322,5.17771164421151,2.24624055946794e-07,3.77578846112743e-06
AC022679.2,treat_vs_con,13.0726531147091,-0.178127313164896,0.253231476487834,-0.703416951302474,0.48179594560586,0.622218067477749
AC090200.1,treat_vs_con,1226.20510399867,-0.210097815554357,0.191619234040489,-1.09643385543417,0.272888954854642,0.416636931073709
RN7SL798P,treat_vs_con,607.776966601251,-0.023510793292189,0.0937183124232691,-0.250866588228829,0.801917257230344,0.875195218637912
SNORD54,treat_vs_con,158.018312231321,-0.0237576715455216,0.120618805886038,-0.196964904195521,0.843855002143229,0.901888588454319
CERNA3,treat_vs_con,3333.99467553847,0.10555744619617,0.0946031648541774,1.11579191202406,0.264511216643051,0.407800238187523
AC107376.1,treat_vs_con,3707.15155709246,0.554830750716327,0.0771339556395029,7.19308048078608,6.33455770280186e-13,4.28721753999717e-11
AC107952.2,treat_vs_con,65.206909154616,0.0201709136417172,0.227528594835631,0.0886522138296019,0.929358310770623,0.956711183627693
AC013644.1,treat_vs_con,32.8681089157299,-0.488056961451422,0.237522854190084,-2.05477895217966,0.0399003600630235,0.0961584345045317
AC009597.1,treat_vs_con,90.4022192526693,-0.551253414401434,0.152807071692231,-3.60751245539025,0.000309146701973532,0.00181041470897669
AC025674.2,treat_vs_con,13.0438510120982,0.0932307049969462,0.247252437930206,0.377066878601469,0.706123904631828,0.807450870590228
RNU6-596P,treat_vs_con,329.210562769667,-0.122467901587615,0.124691302172963,-0.982168759595887,0.326016715441131,0.474509542254462
AC104051.2,treat_vs_con,22.0484224942759,-1.14411456092829,0.232377220234954,-4.92352288133701,8.49999328105301e-07,1.19893415283299e-05
LINC01602,treat_vs_con,116.471933244542,0.0373294678893443,0.140746703875822,0.265224455432216,0.790836556597841,0.867457983001229
FAM110B,treat_vs_con,54.7751476230048,0.308479362240617,0.184911665802764,1.66825257293208,0.0952655984664928,0.189219133728466
AC027698.1,treat_vs_con,1748.96859121417,-0.131620830927202,0.0772341444808744,-1.70417930841191,0.0883475936139536,0.178511420329569
AC092819.1,treat_vs_con,168.154745056624,-0.756188831234929,0.1435530223532,-5.26766221176725,1.38172051976558e-07,2.46774645144707e-06
AC092819.2,treat_vs_con,170.818914401877,0.260546128562949,0.174898531368423,1.48969877862559,0.136303455910949,0.249442436926216
AC009927.1,treat_vs_con,1262.60765176252,0.223107212634311,0.0716642775468786,3.11322768150935,0.0018505319737225,0.00791890152149525
NSMAF,treat_vs_con,41.0605642538886,0.191593946341842,0.208868276263144,0.917295578675917,0.358987773590257,0.507730052219864
AC090152.1,treat_vs_con,807.900695890339,-0.212043324662332,0.0914623303426071,-2.31836783370861,0.0204293386701349,0.0563541517731232
AC107934.2,treat_vs_con,867.045527289082,0.408048787390526,0.156277468131217,2.61105322648248,0.00902638438020444,0.0292925630643396
LINC01301,treat_vs_con,25.392293515654,-0.0177407758253666,0.226674585379616,-0.07826539440077,0.937616944263783,0.962568496236739
AC068389.2,treat_vs_con,89.3754215241894,-0.11503528395736,0.205325030146327,-0.56025942806573,0.575302496854769,0.705683139274963
CHD7,treat_vs_con,13.3304500960455,-0.350012602953381,0.246418537066074,-1.42039883492827,0.155491601811033,0.275665315664757
AC113143.1,treat_vs_con,210.559089847127,0.0307604574609319,0.149181620327653,0.206194686673677,0.836638838094703,0.897661932320913
AC022182.1,treat_vs_con,903.18997483606,0.345295363773761,0.079602942898793,4.33772108416606,1.43967690073927e-05,0.000139721095945332
AC022182.2,treat_vs_con,8508.08989865632,0.150867605655563,0.0716121750427474,2.10673123062532,0.0351408834773942,0.0867892082169765
ASPH,treat_vs_con,902.954186757649,0.971867435450799,0.104902656156425,9.26446928094561,1.96049862389424e-20,5.81777966640617e-18
KRT8P3,treat_vs_con,1709.90256674625,-0.0364496387605591,0.0816664314523485,-0.446323392761774,0.655363660916209,0.769101578188305
AC025524.1,treat_vs_con,1205.65154091844,0.348136698859572,0.0746252699828221,4.66513151563418,3.08419716067669e-06,3.70656124504689e-05
LINC02155,treat_vs_con,414.942663508475,-0.327512362737617,0.0922272541658364,-3.55114511106129,0.000383558878815336,0.00216881533858536
C1GALT1P3,treat_vs_con,102.384481141845,-0.587307522640457,0.144074652236422,-4.07641117659408,4.57361147783243e-05,0.000372626181174405
AC023095.1,treat_vs_con,363.17700110386,-0.0266241633775278,0.149126223152125,-0.178534417453651,0.85830329414426,0.91122427480005
NKAIN3,treat_vs_con,453.227242915714,0.0435899674628383,0.112259553785366,0.388296282970977,0.697796787658392,0.801049116973415
AC018861.2,treat_vs_con,848.528434497053,0.181338212291157,0.128324779187538,1.41311922326508,0.157620671920009,0.278470874010481
SRPK2P,treat_vs_con,768.490698734854,0.206517147764144,0.0789443419996738,2.61598415457054,0.00889706863077081,0.0289581662183979
AC011978.1,treat_vs_con,93.0356419921183,-0.0372277801715937,0.204314757994041,-0.182207984078563,0.85541950749053,0.908964221187603
AC011978.2,treat_vs_con,169.493800636451,0.0668069223072144,0.12620046994379,0.529371422602232,0.596547818352458,0.723348215071254
AC011124.1,treat_vs_con,397.831458348265,0.122422807755293,0.154813931527582,0.790773844106411,0.429075975677513,0.574795675030793
AC011124.2,treat_vs_con,268.110115658265,0.243314784189675,0.117316923871322,2.07399560234423,0.0380797192823937,0.0925367162593098
AC018953.1,treat_vs_con,63.2568113765332,-0.209942518359628,0.170171456824362,-1.23371170628406,0.217310350235278,0.353129319132326
LINC01414,treat_vs_con,3283.13006851869,-0.0139795280660975,0.0748761938701237,-0.186701905419306,0.851894362062366,0.906404323311341
AC090136.1,treat_vs_con,903.980634411808,0.133242558795563,0.0936623290352356,1.42258430009185,0.154856697887067,0.274855498630702
AC090136.3,treat_vs_con,2179.2026526633,0.0294198854773489,0.124242373209032,0.236794297448354,0.812816375739829,0.882533738674451
AC087808.1,treat_vs_con,826.575694362259,0.389462155229409,0.194149832374165,2.0059875945648,0.0448575715742644,0.105293152869254
RPL31P41,treat_vs_con,22.3847960324512,-0.431997597878118,0.229456430907379,-1.88269989282844,0.0597410499859564,0.131507010318587
PDE7A,treat_vs_con,1404.91910350445,0.00125867086994375,0.143400158894895,0.0087773324635316,0.992996791865449,0.995733230017718
AC100812.1,treat_vs_con,6290.84935186862,0.517243293155626,0.138071377929834,3.74620215218307,0.000179531935675656,0.00115769214350649
AC009879.1,treat_vs_con,61.947767530214,0.417205128663728,0.193428901947936,2.15689136660676,0.0310141297837207,0.0785199403925504
RNU6-1324P,treat_vs_con,282.734579000538,-0.0725762832811514,0.185798220792027,-0.390618828166227,0.696079006362039,0.799850707213689
C8orf44,treat_vs_con,103.57543493879,0.0287994477886332,0.151303778946104,0.190341893568249,0.849041227354091,0.904678578877294
AC110998.1,treat_vs_con,676.567902533528,-0.224859197198109,0.0841711463085349,-2.67145223820373,0.00755238195011205,0.0252706629987539
NDUFS5P6,treat_vs_con,1624.99371266196,0.245862946239014,0.0896654603688553,2.74200283172151,0.00610658151638468,0.021232685754694
AC011853.2,treat_vs_con,2296.98757976084,0.0291523999622515,0.139803199150532,0.208524555513654,0.834819411490507,0.896520171112117
RPS15AP25,treat_vs_con,1048.73223424777,-0.070709299326103,0.0755204606936831,-0.936293273062852,0.349122210712077,0.497660570310969
RNU7-102P,treat_vs_con,1338.64826222799,-0.314047272036142,0.0945608042209856,-3.32111464811808,0.000896586991376144,0.00435755397288985
AC079089.2,treat_vs_con,100.442525119845,0.613692572501962,0.152020071908899,4.03691805164866,5.4157975889109e-05,0.000430114115257252
RNA5SP270,treat_vs_con,850.989673653217,0.510789423470713,0.180746996076414,2.82599121732993,0.0047134556380704,0.0171581349259411
SDCBPP2,treat_vs_con,774.098510076695,-0.171010065701074,0.0918333899494838,-1.86217742582675,0.0625780852747507,0.13650585720592
H2AZP2,treat_vs_con,156.08373878754,0.226468490103355,0.166226095380829,1.36241237926277,0.173067779147232,0.298235316728224
RNY3P14,treat_vs_con,105.700724308243,-0.31593642686826,0.168717013644589,-1.87258190530681,0.0611261419393416,0.134001633224319
AC022730.4,treat_vs_con,1807.52503090477,0.330026130485713,0.107105534169252,3.08131725447719,0.00206086937650953,0.00866283719665446
LACTB2,treat_vs_con,877.50415944908,0.440495094644007,0.0882067220096226,4.99389484846691,5.91736236698974e-07,8.69626844619226e-06
RN7SL19P,treat_vs_con,13580.8118700878,0.000942797846782732,0.0922155954824609,0.0102238438286944,0.99184269496702,0.995196347359131
EYA1,treat_vs_con,30.655963003129,0.226117418768518,0.209875666861645,1.07738749398509,0.281307188829561,0.425991288599505
TRAPPC2P2,treat_vs_con,20.4852094281252,0.0715777037462614,0.242319735170647,0.295385366346058,0.767699510816202,0.851531404799988
AC104012.1,treat_vs_con,283.134282470033,0.349192475289153,0.119822430404116,2.91424964517459,0.00356544658939744,0.0136015837629152
TRPA1,treat_vs_con,787.859720159281,0.405291727229341,0.13481388236401,3.00630558309281,0.00264443096983666,0.0106627160427357
RNA5SP271,treat_vs_con,37.1681639743732,-0.330329566670255,0.202647316872005,-1.63007125763672,0.103086437577369,0.20148534746756
AC011131.1,treat_vs_con,104.271085775523,-0.388442586605473,0.168832282532059,-2.30076014361598,0.0214051924378932,0.0583368994187795
AC022893.2,treat_vs_con,1211.02547038267,-0.0205490037592959,0.0827377208413502,-0.248363183688595,0.803853416452632,0.876551651291834
AC100823.1,treat_vs_con,1377.87177663902,-0.270329952022256,0.0770711870988154,-3.50753585351758,0.000452277403206634,0.00248454703057371
RPL7,treat_vs_con,1488.19229552243,0.549631162395256,0.0837680723174315,6.56134428296832,5.33248422564446e-11,2.41306639548152e-09
RDH10-AS1,treat_vs_con,527.218786668862,0.406775740921144,0.143541740126329,2.83384986529456,0.00459909334681606,0.0168291698920367
AC111149.1,treat_vs_con,13.9963178871015,0.145392622851514,0.242484982236376,0.59959433986631,0.54877662027061,0.681872294661066
AC100784.1,treat_vs_con,49.9911336153536,-0.156618432253196,0.192081865138395,-0.815373341675709,0.41485863896239,0.561501943498697
AC022826.2,treat_vs_con,173.772503777096,0.336370768448516,0.126939213606194,2.64985703702283,0.00805258375039692,0.0266880197277437
